info_id,salary,jobname,workingplace,company,posttime
https://jobs.51job.com/guangzhou-ch/100026553.html?s=01&t=0,4.5-6千/月,食品检验员,广州,广州养慕生物科技有限公司,07-28
https://jobs.51job.com/zhongshan/102085872.html?s=01&t=0,3-4.5千/月,食品检验员,中山,中山市嘉宝乐食品饮料有限公司,07-28
https://jobs.51job.com/jinhua/104779908.html?s=01&t=0,4.5-6千/月,食品检验员,金华,金华市华益生物科技开发有限公司,07-28
https://jobs.51job.com/shanghai-mhq/103519023.html?s=01&t=0,3-4千/月,食品检验员,上海,上海龙神餐饮有限公司,07-28
https://jobs.51job.com/chengde/103648135.html?s=01&t=0,2-3千/月,食品检验员,承德,承德森源绿色食品有限公司,07-27
https://jobs.51job.com/liaocheng/101442560.html?s=01&t=0,3.5-4千/月,食品检验员（世界500强）企业,聊城,珠海市华丰食品工业（集团）有限公...,07-27
https://jobs.51job.com/qingdao-lxs/103045918.html?s=01&t=0,6-8千/月,食品检验员-工厂食材管理,青岛,希杰富乐味（青岛）商贸有限公司,07-27
https://jobs.51job.com/jinhua/101938696.html?s=01&t=0,3.5-5千/月,食品检验员,金华,浙江五丰冷食有限公司,07-27
https://jobs.51job.com/huaian/104233283.html?s=01&t=0,3-4.5千/月,食品检验员,淮安,淮安旺旺食品有限公司,07-27
https://jobs.51job.com/shanghai-pdxq/87125362.html?s=01&t=0,4.5-6千/月,食品检验员/检测员--色谱（可实习）,上海,上海格瑞产品检测有限公司,07-27
https://jobs.51job.com/zhenjiang/86235363.html?s=01&t=0,3-3.5千/月,食品检验员,镇江,镇江新区汉味斯食品有限公司,07-27
https://jobs.51job.com/shenzhen/64935222.html?s=01&t=0,3.5-5千/月,食品检验员,深圳,深圳新语餐饮管理有限公司,07-27
https://jobs.51job.com/wuhan/103918095.html?s=01&t=0,3-4.5千/月,食品检验员,武汉,维他奶（武汉）有限公司,07-27
https://jobs.51job.com/hangzhou/103297902.html?s=01&t=0,4.5-5千/月,食品检验员,杭州,美町宝植物科技（中国）有限公司,07-27
https://jobs.51job.com/beijing-dxq/102475752.html?s=01&t=0,4.5-6千/月,外企招聘食品检验员,北京,北京亦庄国际人力资源有限责任公司,07-27
https://jobs.51job.com/shaanxisheng/96469413.html?s=01&t=0,2.8-3.5千/月,食品检验员,异地,陕西海升果业发展股份有限公司渭南...,07-27
https://jobs.51job.com/shenzhen-baq/61283508.html?s=01&t=0,3-4.5千/月,食品检验员,深圳,深圳齐善食品有限公司,07-27
https://jobs.51job.com/shenzhen-psq/104149665.html?s=01&t=0,3.5-6千/月,食品检验员,深圳,深圳市名物良品商贸股份公司,07-27
https://jobs.51job.com/huzhou/94982530.html?s=01&t=0,3-4.5千/月,食品检验员,湖州,养生堂浙江食品有限公司,07-27
https://jobs.51job.com/hangzhou-bjq/102245781.html?s=01&t=0,3-5千/月,食品检验员,杭州,杭州味捷品牌管理集团有限公司,07-27
https://jobs.51job.com/shanghai-ypq/104213396.html?s=01&t=0,6-8千/月,食品检验员/工程师,上海,上海微谱化工技术服务有限公司,07-27
https://jobs.51job.com/kunming-cgq/102765222.html?s=01&t=0,3-4.5千/月,食品检验员,昆明,云南江氏兄弟桥香园餐饮管理有限公司,07-27
https://jobs.51job.com/shanghai-qpq/96107396.html?s=01&t=0,4.5-7千/月,食品检验员,上海,上海久利食品有限公司,07-27
https://jobs.51job.com/nanjing-qxq/104829860.html?s=01&t=0,3-4.5千/月,食品检验员,南京,南京超浔食品有限公司,07-27
https://jobs.51job.com/nantong/74789756.html?s=01&t=0,3.5-5.5千/月,食品检验员,南通,江苏俊启生物科技股份有限公司,07-27
